,train_loss,train_acc,test_loss,test_acc
0,0.506555650383234,0.76611328125,0.7075435442309226,0.3709677419354839
1,0.41947339102625847,0.81494140625,1.691519098897134,0.33064516129032256
2,0.4126453073695302,0.82958984375,0.7735751963430836,0.7741935483870968
3,0.41588650085031986,0.833984375,0.5485748927439412,0.7419354838709677
4,0.3981245649047196,0.84033203125,1.289865739883915,0.6532258064516129
5,0.4177189478650689,0.83935546875,1.0608436215308406,0.7258064516129032
6,0.3767631137743592,0.84912109375,0.6717966718058432,0.7741935483870968
7,0.3583299363963306,0.85009765625,0.6794097933077043,0.75
8,0.3250658572651446,0.87158203125,0.58698982192624,0.7741935483870968
9,0.283800954464823,0.88525390625,0.7620148562615917,0.717741935483871
10,0.2540336875244975,0.90625,1.2256771787520377,0.7419354838709677
11,0.2213957030326128,0.91650390625,0.7436815769441666,0.7419354838709677
12,0.2130879731848836,0.91455078125,0.7943965855144686,0.8064516129032258
13,0.16697687143459916,0.9375,0.9119567601911484,0.7903225806451613
14,0.16897953255102038,0.931640625,0.9051158120555263,0.7338709677419355
15,0.16264734778087586,0.9423828125,1.4815938934203117,0.717741935483871
16,0.1287026705686003,0.953125,1.1734080814546155,0.7983870967741935
17,0.12481707433471456,0.95458984375,0.9159057717169484,0.7741935483870968
18,0.10824632697040215,0.95947265625,0.9517265019878265,0.75
19,0.09201816155109555,0.96826171875,0.9765540092222152,0.75
20,0.10887462756363675,0.96240234375,0.9467930620716464,0.7016129032258065
21,0.07413073474890552,0.97412109375,0.9460653951091151,0.7903225806451613
22,0.06370899561443366,0.974609375,1.0583503092488935,0.8306451612903226
23,0.07238316250004573,0.974609375,0.8346512010020595,0.7419354838709677
24,0.0579005473991856,0.97900390625,1.548898696899414,0.7419354838709677
25,0.06629109516507015,0.9755859375,0.9485360768533522,0.7983870967741935
26,0.03457588893070351,0.98974609375,1.0890951041252381,0.7741935483870968
27,0.04374609293881804,0.9853515625,1.2539515303027244,0.717741935483871
28,0.06770730993594043,0.97509765625,0.8892038214591241,0.7983870967741935
29,0.06144701814628206,0.98291015625,1.3818353337626303,0.7661290322580645
30,0.07108716196671594,0.97607421875,1.7639187036022064,0.6935483870967742
31,0.04095761029748246,0.984375,1.0596583293330284,0.7258064516129032
32,0.03385656644968549,0.98974609375,1.263169325167133,0.8064516129032258
33,0.03321742622938473,0.98828125,1.2319867995477491,0.782258064516129
34,0.031879332062089816,0.98681640625,1.5865217562644713,0.7258064516129032
35,0.047272489602619316,0.984375,1.498331335283095,0.7258064516129032
36,0.04821608557540458,0.9814453125,1.0765234962586434,0.8145161290322581
37,0.05176305636996403,0.98681640625,0.9647923919462389,0.8467741935483871
38,0.037525974090385716,0.986328125,1.1019679923211374,0.75
39,0.03647320412710542,0.9892578125,1.129638054678517,0.7741935483870968
40,0.036299005689215846,0.98388671875,1.067604491787572,0.8225806451612904
41,0.022136593732284382,0.990234375,1.2426280552341091,0.782258064516129
42,0.025618889832912828,0.98974609375,1.3665154672438098,0.7661290322580645
43,0.014405862975763739,0.99560546875,1.1617384418364494,0.8306451612903226
44,0.035399660524035426,0.98876953125,1.0576849810538753,0.7661290322580645
45,0.021059469614556292,0.9921875,1.288262471075981,0.7903225806451613
46,0.03092454170109704,0.9912109375,1.2083649616087637,0.7419354838709677
47,0.015641381782188546,0.99560546875,1.456785790381893,0.7661290322580645
48,0.011888000261933485,0.99658203125,1.209132017627839,0.8145161290322581
49,0.022926511825062335,0.9912109375,1.4408591216610325,0.7338709677419355
